"Stock","Year","Length","CatchNo"
"ARA-GSA01",2016,33,290.403
"ARA-GSA01",2016,34,296.164
"ARA-GSA01",2016,35,318.477
"ARA-GSA01",2016,36,212.381
"ARA-GSA01",2016,37,193.416
"ARA-GSA01",2016,38,171.969
"ARA-GSA01",2016,39,203.623
"ARA-GSA01",2016,40,154.714
"ARA-GSA01",2016,41,145.761
"ARA-GSA01",2016,42,134.986
"ARA-GSA01",2016,43,119.492
"ARA-GSA01",2016,44,127.288
"ARA-GSA01",2016,45,140.589
"ARA-GSA01",2016,46,105.4
"ARA-GSA01",2016,47,80.528
"ARA-GSA01",2016,48,84.215
"ARA-GSA01",2016,49,50.484
"ARA-GSA01",2016,50,73.769
"ARA-GSA01",2016,51,67.7
"ARA-GSA01",2016,52,49.513
"ARA-GSA01",2016,53,40.289
"ARA-GSA01",2016,54,33.711
"ARA-GSA01",2016,55,29.11
"ARA-GSA01",2016,56,28.185
"ARA-GSA01",2016,57,25.563
"ARA-GSA01",2016,58,6.142
"ARA-GSA01",2016,59,6.541
"ARA-GSA01",2016,60,0.98
"ARA-GSA01",2016,61,1.12
"ARA-GSA01",2016,62,1.56
"ARA-GSA01",2016,63,1.56
"ARA-GSA01",2016,64,1.564
"ARA-GSA01",2016,65,0
"ARA-GSA01",2016,66,0
"ARA-GSA05",2002,10,0
"ARA-GSA05",2002,11,0
"ARA-GSA05",2002,12,0
"ARA-GSA05",2002,13,0
"ARA-GSA05",2002,14,0
"ARA-GSA05",2002,15,0
"ARA-GSA05",2002,16,4.318
"ARA-GSA05",2002,17,6.974
"ARA-GSA05",2002,18,31.617
"ARA-GSA05",2002,19,72.091
"ARA-GSA05",2002,20,192.137
"ARA-GSA05",2002,21,312.485
"ARA-GSA05",2002,22,498.946
"ARA-GSA05",2002,23,536.091
"ARA-GSA05",2002,24,628.103
"ARA-GSA05",2002,25,704.291
"ARA-GSA05",2002,26,735.65
"ARA-GSA05",2002,27,774.946
"ARA-GSA05",2002,28,858.845
"ARA-GSA05",2002,29,759.326
"ARA-GSA05",2002,30,613.518
"ARA-GSA05",2002,31,468.832
"ARA-GSA05",2002,32,470.185
"ARA-GSA05",2002,33,398.069
"ARA-GSA05",2002,34,300.813
"ARA-GSA05",2002,35,294.798
"ARA-GSA05",2002,36,259.908
"ARA-GSA05",2002,37,225.704
"ARA-GSA05",2002,38,187.276
"ARA-GSA05",2002,39,218.657
"ARA-GSA05",2002,40,204.034
"ARA-GSA05",2002,41,200.69
"ARA-GSA05",2002,42,180.77
"ARA-GSA05",2002,43,145.208
"ARA-GSA05",2002,44,170.319
"ARA-GSA05",2002,45,101.509
"ARA-GSA05",2002,46,106.003
"ARA-GSA05",2002,47,68.594
"ARA-GSA05",2002,48,66.875
"ARA-GSA05",2002,49,58.903
"ARA-GSA05",2002,50,66.559
"ARA-GSA05",2002,51,40.766
"ARA-GSA05",2002,52,34.567
"ARA-GSA05",2002,53,40.885
"ARA-GSA05",2002,54,53.624
"ARA-GSA05",2002,55,19.303
"ARA-GSA05",2002,56,22.755
"ARA-GSA05",2002,57,20.923
"ARA-GSA05",2002,58,26.1
"ARA-GSA05",2002,59,18.627
"ARA-GSA05",2002,60,2.726
"ARA-GSA05",2002,61,2.547
"ARA-GSA05",2002,62,0
"ARA-GSA05",2002,63,0
"ARA-GSA05",2002,64,0
"ARA-GSA05",2002,65,0
"ARA-GSA05",2002,66,0
"ARA-GSA05",2003,10,0
"ARA-GSA05",2003,11,0
"ARA-GSA05",2003,12,0
"ARA-GSA05",2003,13,0
"ARA-GSA05",2003,14,2.16
"ARA-GSA05",2003,15,0.693
"ARA-GSA05",2003,16,6.637
"ARA-GSA05",2003,17,34.408
"ARA-GSA05",2003,18,107.803
"ARA-GSA05",2003,19,191.467
"ARA-GSA05",2003,20,390.281
"ARA-GSA05",2003,21,645.503
"ARA-GSA05",2003,22,546.922
"ARA-GSA05",2003,23,599.805
"ARA-GSA05",2003,24,658.008
"ARA-GSA05",2003,25,598.807
"ARA-GSA05",2003,26,552.427
"ARA-GSA05",2003,27,607.818
"ARA-GSA05",2003,28,576.175
"ARA-GSA05",2003,29,515.417
"ARA-GSA05",2003,30,563.521
"ARA-GSA05",2003,31,454.645
"ARA-GSA05",2003,32,375.993
"ARA-GSA05",2003,33,353.401
"ARA-GSA05",2003,34,252.858
"ARA-GSA05",2003,35,233.066
"ARA-GSA05",2003,36,187.274
"ARA-GSA05",2003,37,229.081
"ARA-GSA05",2003,38,188.114
"ARA-GSA05",2003,39,165.227
"ARA-GSA05",2003,40,127.188
"ARA-GSA05",2003,41,138.648
"ARA-GSA05",2003,42,148.959
"ARA-GSA05",2003,43,104.895
"ARA-GSA05",2003,44,88.265
"ARA-GSA05",2003,45,67.323
"ARA-GSA05",2003,46,82.938
"ARA-GSA05",2003,47,58.436
"ARA-GSA05",2003,48,59.944
"ARA-GSA05",2003,49,66.872
"ARA-GSA05",2003,50,49.434
"ARA-GSA05",2003,51,51.092
"ARA-GSA05",2003,52,49.874
"ARA-GSA05",2003,53,39.465
"ARA-GSA05",2003,54,30.41
"ARA-GSA05",2003,55,30.828
"ARA-GSA05",2003,56,29.753
"ARA-GSA05",2003,57,23.112
"ARA-GSA05",2003,58,17.815
"ARA-GSA05",2003,59,14.735
"ARA-GSA05",2003,60,9.553
"ARA-GSA05",2003,61,5.465
"ARA-GSA05",2003,62,1.364
"ARA-GSA05",2003,63,3.906
"ARA-GSA05",2003,64,0.796
"ARA-GSA05",2003,65,0.455
"ARA-GSA05",2003,66,0
"ARA-GSA05",2004,10,0
"ARA-GSA05",2004,11,0
"ARA-GSA05",2004,12,3.343227
"ARA-GSA05",2004,13,19.353809
"ARA-GSA05",2004,14,0
"ARA-GSA05",2004,15,12.107464
"ARA-GSA05",2004,16,27.733724
"ARA-GSA05",2004,17,37.021941
"ARA-GSA05",2004,18,164.586895
"ARA-GSA05",2004,19,192.383198
"ARA-GSA05",2004,20,412.672472
"ARA-GSA05",2004,21,872.38264
"ARA-GSA05",2004,22,956.879605
"ARA-GSA05",2004,23,1256.612062
"ARA-GSA05",2004,24,1124.713934
"ARA-GSA05",2004,25,1156.627756
"ARA-GSA05",2004,26,1006.534781
"ARA-GSA05",2004,27,1228.665107
"ARA-GSA05",2004,28,1040.206675
"ARA-GSA05",2004,29,971.696672
"ARA-GSA05",2004,30,946.425564
"ARA-GSA05",2004,31,706.815993
"ARA-GSA05",2004,32,645.636725
"ARA-GSA05",2004,33,477.032887
"ARA-GSA05",2004,34,361.276058
"ARA-GSA05",2004,35,292.885393
"ARA-GSA05",2004,36,304.445261
"ARA-GSA05",2004,37,258.515614
"ARA-GSA05",2004,38,313.423394
"ARA-GSA05",2004,39,263.115361
"ARA-GSA05",2004,40,261.532163
"ARA-GSA05",2004,41,240.067502
"ARA-GSA05",2004,42,250.036972
"ARA-GSA05",2004,43,226.346483
"ARA-GSA05",2004,44,171.902395
"ARA-GSA05",2004,45,121.225193
"ARA-GSA05",2004,46,106.233717
"ARA-GSA05",2004,47,92.189133
"ARA-GSA05",2004,48,84.896032
"ARA-GSA05",2004,49,55.517742
"ARA-GSA05",2004,50,56.994458
"ARA-GSA05",2004,51,49.127388
"ARA-GSA05",2004,52,51.817384
"ARA-GSA05",2004,53,53.32054
"ARA-GSA05",2004,54,40.252862
"ARA-GSA05",2004,55,52.070296
"ARA-GSA05",2004,56,35.20647
"ARA-GSA05",2004,57,30.334917
"ARA-GSA05",2004,58,16.733598
"ARA-GSA05",2004,59,7.064298
"ARA-GSA05",2004,60,14.973718
"ARA-GSA05",2004,61,6.498279
"ARA-GSA05",2004,62,4.978519
"ARA-GSA05",2004,63,2.868154
"ARA-GSA05",2004,64,2.400289
"ARA-GSA05",2004,65,0.480139
"ARA-GSA05",2004,66,0.527225
"ARA-GSA05",2005,10,0
"ARA-GSA05",2005,11,0
"ARA-GSA05",2005,12,0
"ARA-GSA05",2005,13,0
"ARA-GSA05",2005,14,0
"ARA-GSA05",2005,15,12.793127
"ARA-GSA05",2005,16,8.947085
"ARA-GSA05",2005,17,26.107907
"ARA-GSA05",2005,18,85.518544
"ARA-GSA05",2005,19,312.603932
"ARA-GSA05",2005,20,712.018223
"ARA-GSA05",2005,21,1189.193886
"ARA-GSA05",2005,22,1312.452646
"ARA-GSA05",2005,23,1257.777318
"ARA-GSA05",2005,24,1223.622935
"ARA-GSA05",2005,25,1212.574044
"ARA-GSA05",2005,26,1082.090784
"ARA-GSA05",2005,27,971.552457
"ARA-GSA05",2005,28,1001.7877
"ARA-GSA05",2005,29,793.706662
"ARA-GSA05",2005,30,811.190892
"ARA-GSA05",2005,31,681.876708
"ARA-GSA05",2005,32,573.189226
"ARA-GSA05",2005,33,475.773602
"ARA-GSA05",2005,34,410.138497
"ARA-GSA05",2005,35,342.585417
"ARA-GSA05",2005,36,258.215274
"ARA-GSA05",2005,37,251.79771
"ARA-GSA05",2005,38,233.88272
"ARA-GSA05",2005,39,247.269154
"ARA-GSA05",2005,40,257.229119
"ARA-GSA05",2005,41,256.263579
"ARA-GSA05",2005,42,242.085073
"ARA-GSA05",2005,43,172.052557
"ARA-GSA05",2005,44,167.922919
"ARA-GSA05",2005,45,136.058423
"ARA-GSA05",2005,46,125.334705
"ARA-GSA05",2005,47,118.964361
"ARA-GSA05",2005,48,109.052317
"ARA-GSA05",2005,49,103.709367
"ARA-GSA05",2005,50,73.557811
"ARA-GSA05",2005,51,68.162343
"ARA-GSA05",2005,52,70.408816
"ARA-GSA05",2005,53,50.43112
"ARA-GSA05",2005,54,41.845937
"ARA-GSA05",2005,55,31.766409
"ARA-GSA05",2005,56,8.742646
"ARA-GSA05",2005,57,10.586305
"ARA-GSA05",2005,58,13.187914
"ARA-GSA05",2005,59,5.269672
"ARA-GSA05",2005,60,5.735711
"ARA-GSA05",2005,61,2.642041
"ARA-GSA05",2005,62,2.056704
"ARA-GSA05",2005,63,0.710636
"ARA-GSA05",2005,64,0
"ARA-GSA05",2005,65,0
"ARA-GSA05",2005,66,0
"ARA-GSA05",2006,10,3.451588
"ARA-GSA05",2006,11,0
"ARA-GSA05",2006,12,0
"ARA-GSA05",2006,13,0
"ARA-GSA05",2006,14,0
"ARA-GSA05",2006,15,0
"ARA-GSA05",2006,16,0
"ARA-GSA05",2006,17,14.484799
"ARA-GSA05",2006,18,32.718035
"ARA-GSA05",2006,19,76.492307
"ARA-GSA05",2006,20,222.863604
"ARA-GSA05",2006,21,428.800087
"ARA-GSA05",2006,22,864.464067
"ARA-GSA05",2006,23,916.198471
"ARA-GSA05",2006,24,1030.222833
"ARA-GSA05",2006,25,987.61118
"ARA-GSA05",2006,26,1126.180382
"ARA-GSA05",2006,27,937.144794
"ARA-GSA05",2006,28,873.266296
"ARA-GSA05",2006,29,960.926592
"ARA-GSA05",2006,30,783.875927
"ARA-GSA05",2006,31,605.902791
"ARA-GSA05",2006,32,615.286307
"ARA-GSA05",2006,33,644.126028
"ARA-GSA05",2006,34,383.938185
"ARA-GSA05",2006,35,472.067865
"ARA-GSA05",2006,36,452.623908
"ARA-GSA05",2006,37,431.649369
"ARA-GSA05",2006,38,481.384748
"ARA-GSA05",2006,39,444.713968
"ARA-GSA05",2006,40,472.898953
"ARA-GSA05",2006,41,511.826916
"ARA-GSA05",2006,42,440.427283
"ARA-GSA05",2006,43,365.016268
"ARA-GSA05",2006,44,283.956047
"ARA-GSA05",2006,45,202.899575
"ARA-GSA05",2006,46,169.268066
"ARA-GSA05",2006,47,108.627367
"ARA-GSA05",2006,48,99.576691
"ARA-GSA05",2006,49,69.869646
"ARA-GSA05",2006,50,53.568384
"ARA-GSA05",2006,51,53.532764
"ARA-GSA05",2006,52,26.301291
"ARA-GSA05",2006,53,18.643793
"ARA-GSA05",2006,54,19.878271
"ARA-GSA05",2006,55,8.918395
"ARA-GSA05",2006,56,4.928164
"ARA-GSA05",2006,57,0.192944
"ARA-GSA05",2006,58,1.770301
"ARA-GSA05",2006,59,1.023574
"ARA-GSA05",2006,60,0.769095
"ARA-GSA05",2006,61,0
"ARA-GSA05",2006,62,2.685891
"ARA-GSA05",2006,63,0
"ARA-GSA05",2006,64,0
"ARA-GSA05",2006,65,0
"ARA-GSA05",2006,66,0
"ARA-GSA05",2007,10,0
"ARA-GSA05",2007,11,0
"ARA-GSA05",2007,12,0
"ARA-GSA05",2007,13,0
"ARA-GSA05",2007,14,0
"ARA-GSA05",2007,15,1.292991
"ARA-GSA05",2007,16,4.997433
"ARA-GSA05",2007,17,11.550582
"ARA-GSA05",2007,18,35.020459
"ARA-GSA05",2007,19,71.565456
"ARA-GSA05",2007,20,148.816611
"ARA-GSA05",2007,21,358.982102
"ARA-GSA05",2007,22,645.859753
"ARA-GSA05",2007,23,968.838256
"ARA-GSA05",2007,24,870.763276
"ARA-GSA05",2007,25,809.1428
"ARA-GSA05",2007,26,958.732151
"ARA-GSA05",2007,27,1075.405815
"ARA-GSA05",2007,28,1013.824328
"ARA-GSA05",2007,29,905.242552
"ARA-GSA05",2007,30,893.978199
"ARA-GSA05",2007,31,632.233648
"ARA-GSA05",2007,32,622.659317
"ARA-GSA05",2007,33,602.194336
"ARA-GSA05",2007,34,586.001084
"ARA-GSA05",2007,35,547.334238
"ARA-GSA05",2007,36,466.695755
"ARA-GSA05",2007,37,430.08919
"ARA-GSA05",2007,38,407.539252
"ARA-GSA05",2007,39,384.007191
"ARA-GSA05",2007,40,412.414854
"ARA-GSA05",2007,41,346.27766
"ARA-GSA05",2007,42,366.572301
"ARA-GSA05",2007,43,387.558625
"ARA-GSA05",2007,44,376.620965
"ARA-GSA05",2007,45,347.571886
"ARA-GSA05",2007,46,343.959082
"ARA-GSA05",2007,47,233.875131
"ARA-GSA05",2007,48,207.459311
"ARA-GSA05",2007,49,156.647444
"ARA-GSA05",2007,50,109.350449
"ARA-GSA05",2007,51,103.546334
"ARA-GSA05",2007,52,90.245385
"ARA-GSA05",2007,53,43.058472
"ARA-GSA05",2007,54,30.630289
"ARA-GSA05",2007,55,20.664268
"ARA-GSA05",2007,56,0
"ARA-GSA05",2007,57,3.673167
"ARA-GSA05",2007,58,2.712621
"ARA-GSA05",2007,59,0
"ARA-GSA05",2007,60,0
"ARA-GSA05",2007,61,0
"ARA-GSA05",2007,62,0
"ARA-GSA05",2007,63,0
"ARA-GSA05",2007,64,2.328403
"ARA-GSA05",2007,65,0
"ARA-GSA05",2007,66,0
"ARA-GSA05",2008,10,0
"ARA-GSA05",2008,11,0
"ARA-GSA05",2008,12,0
"ARA-GSA05",2008,13,0
"ARA-GSA05",2008,14,0
"ARA-GSA05",2008,15,0
"ARA-GSA05",2008,16,0
"ARA-GSA05",2008,17,28.659697
"ARA-GSA05",2008,18,62.056409
"ARA-GSA05",2008,19,118.559924
"ARA-GSA05",2008,20,398.097114
"ARA-GSA05",2008,21,749.123124
"ARA-GSA05",2008,22,913.2988
"ARA-GSA05",2008,23,1026.118642
"ARA-GSA05",2008,24,1006.026621
"ARA-GSA05",2008,25,1037.585766
"ARA-GSA05",2008,26,1120.667162
"ARA-GSA05",2008,27,1107.64333
"ARA-GSA05",2008,28,1167.555754
"ARA-GSA05",2008,29,955.383401
"ARA-GSA05",2008,30,1118.468951
"ARA-GSA05",2008,31,843.20799
"ARA-GSA05",2008,32,758.089071
"ARA-GSA05",2008,33,655.948312
"ARA-GSA05",2008,34,544.648619
"ARA-GSA05",2008,35,471.737024
"ARA-GSA05",2008,36,414.041317
"ARA-GSA05",2008,37,365.609089
"ARA-GSA05",2008,38,357.316643
"ARA-GSA05",2008,39,311.040469
"ARA-GSA05",2008,40,286.896792
"ARA-GSA05",2008,41,277.236351
"ARA-GSA05",2008,42,265.207922
"ARA-GSA05",2008,43,247.691206
"ARA-GSA05",2008,44,229.034208
"ARA-GSA05",2008,45,202.547587
"ARA-GSA05",2008,46,197.5774
"ARA-GSA05",2008,47,181.271696
"ARA-GSA05",2008,48,133.982468
"ARA-GSA05",2008,49,121.76334
"ARA-GSA05",2008,50,106.675395
"ARA-GSA05",2008,51,133.966358
"ARA-GSA05",2008,52,84.519513
"ARA-GSA05",2008,53,118.38845
"ARA-GSA05",2008,54,61.391277
"ARA-GSA05",2008,55,46.946719
"ARA-GSA05",2008,56,44.685721
"ARA-GSA05",2008,57,20.50784
"ARA-GSA05",2008,58,13.447752
"ARA-GSA05",2008,59,5.603201
"ARA-GSA05",2008,60,5.873278
"ARA-GSA05",2008,61,4.227138
"ARA-GSA05",2008,62,0
"ARA-GSA05",2008,63,0
"ARA-GSA05",2008,64,0.545615
"ARA-GSA05",2008,65,0
"ARA-GSA05",2008,66,0
"ARA-GSA05",2009,10,0
"ARA-GSA05",2009,11,0
"ARA-GSA05",2009,12,0
"ARA-GSA05",2009,13,0
"ARA-GSA05",2009,14,0
"ARA-GSA05",2009,15,2.454
"ARA-GSA05",2009,16,6.141
"ARA-GSA05",2009,17,26.902
"ARA-GSA05",2009,18,29.241
"ARA-GSA05",2009,19,111.531
"ARA-GSA05",2009,20,163.351
"ARA-GSA05",2009,21,333.777
"ARA-GSA05",2009,22,349.92
"ARA-GSA05",2009,23,431.436
"ARA-GSA05",2009,24,348.782
"ARA-GSA05",2009,25,360.632
"ARA-GSA05",2009,26,363.509
"ARA-GSA05",2009,27,409.959
"ARA-GSA05",2009,28,371.925
"ARA-GSA05",2009,29,402.035
"ARA-GSA05",2009,30,410.952
"ARA-GSA05",2009,31,435.804
"ARA-GSA05",2009,32,437.303
"ARA-GSA05",2009,33,360.309
"ARA-GSA05",2009,34,429.149
"ARA-GSA05",2009,35,400.647
"ARA-GSA05",2009,36,307.673
"ARA-GSA05",2009,37,220.014
"ARA-GSA05",2009,38,219.548
"ARA-GSA05",2009,39,190.443
"ARA-GSA05",2009,40,189.597
"ARA-GSA05",2009,41,151.114
"ARA-GSA05",2009,42,142.717
"ARA-GSA05",2009,43,165.752
"ARA-GSA05",2009,44,162.786
"ARA-GSA05",2009,45,132.945
"ARA-GSA05",2009,46,109.897
"ARA-GSA05",2009,47,116.397
"ARA-GSA05",2009,48,81.261
"ARA-GSA05",2009,49,62.586
"ARA-GSA05",2009,50,74.26
"ARA-GSA05",2009,51,66.398
"ARA-GSA05",2009,52,51.216
"ARA-GSA05",2009,53,43.047
"ARA-GSA05",2009,54,37.956
"ARA-GSA05",2009,55,20.114
"ARA-GSA05",2009,56,21.339
"ARA-GSA05",2009,57,20.804
"ARA-GSA05",2009,58,20.239
"ARA-GSA05",2009,59,12.941
"ARA-GSA05",2009,60,3.767
"ARA-GSA05",2009,61,1.367
"ARA-GSA05",2009,62,3.062
"ARA-GSA05",2009,63,2.891
"ARA-GSA05",2009,64,0
"ARA-GSA05",2009,65,1.65
"ARA-GSA05",2009,66,0
"ARA-GSA05",2010,10,0
"ARA-GSA05",2010,11,0
"ARA-GSA05",2010,12,0
"ARA-GSA05",2010,13,0
"ARA-GSA05",2010,14,0
"ARA-GSA05",2010,15,0
"ARA-GSA05",2010,16,7.045
"ARA-GSA05",2010,17,5.777
"ARA-GSA05",2010,18,57.074
"ARA-GSA05",2010,19,158.957
"ARA-GSA05",2010,20,295.054
"ARA-GSA05",2010,21,515.483
"ARA-GSA05",2010,22,577.281
"ARA-GSA05",2010,23,675.673
"ARA-GSA05",2010,24,724.437
"ARA-GSA05",2010,25,683.943
"ARA-GSA05",2010,26,623.097
"ARA-GSA05",2010,27,707.871
"ARA-GSA05",2010,28,784.608
"ARA-GSA05",2010,29,918.629
"ARA-GSA05",2010,30,834.051
"ARA-GSA05",2010,31,676.306
"ARA-GSA05",2010,32,664.44
"ARA-GSA05",2010,33,528.359
"ARA-GSA05",2010,34,493.524
"ARA-GSA05",2010,35,414.831
"ARA-GSA05",2010,36,379.98
"ARA-GSA05",2010,37,267.399
"ARA-GSA05",2010,38,272.221
"ARA-GSA05",2010,39,274.206
"ARA-GSA05",2010,40,219.586
"ARA-GSA05",2010,41,184.055
"ARA-GSA05",2010,42,171.797
"ARA-GSA05",2010,43,146.366
"ARA-GSA05",2010,44,130.793
"ARA-GSA05",2010,45,91.604
"ARA-GSA05",2010,46,70.363
"ARA-GSA05",2010,47,55.056
"ARA-GSA05",2010,48,47.524
"ARA-GSA05",2010,49,32.123
"ARA-GSA05",2010,50,37.848
"ARA-GSA05",2010,51,43.113
"ARA-GSA05",2010,52,35.086
"ARA-GSA05",2010,53,31.646
"ARA-GSA05",2010,54,18.426
"ARA-GSA05",2010,55,10.664
"ARA-GSA05",2010,56,14.549
"ARA-GSA05",2010,57,13.208
"ARA-GSA05",2010,58,10.757
"ARA-GSA05",2010,59,10.287
"ARA-GSA05",2010,60,7.867
"ARA-GSA05",2010,61,2.228
"ARA-GSA05",2010,62,3.026
"ARA-GSA05",2010,63,0
"ARA-GSA05",2010,64,0.267
"ARA-GSA05",2010,65,0
"ARA-GSA05",2010,66,0
"ARA-GSA05",2011,10,0
"ARA-GSA05",2011,11,0
"ARA-GSA05",2011,12,0
"ARA-GSA05",2011,13,0
"ARA-GSA05",2011,14,0
"ARA-GSA05",2011,15,1.081
"ARA-GSA05",2011,16,20.468
"ARA-GSA05",2011,17,59.122
"ARA-GSA05",2011,18,97.054
"ARA-GSA05",2011,19,215.126
"ARA-GSA05",2011,20,294.469
"ARA-GSA05",2011,21,348.909
"ARA-GSA05",2011,22,461.439
"ARA-GSA05",2011,23,495.816
"ARA-GSA05",2011,24,609.332
"ARA-GSA05",2011,25,721.633
"ARA-GSA05",2011,26,729.549
"ARA-GSA05",2011,27,775.744
"ARA-GSA05",2011,28,736.581
"ARA-GSA05",2011,29,607.156
"ARA-GSA05",2011,30,521.065
"ARA-GSA05",2011,31,409.452
"ARA-GSA05",2011,32,390.552
"ARA-GSA05",2011,33,307.5
"ARA-GSA05",2011,34,300.105
"ARA-GSA05",2011,35,246.023
"ARA-GSA05",2011,36,214.142
"ARA-GSA05",2011,37,173.078
"ARA-GSA05",2011,38,154.421
"ARA-GSA05",2011,39,149.946
"ARA-GSA05",2011,40,134.698
"ARA-GSA05",2011,41,131.092
"ARA-GSA05",2011,42,104.296
"ARA-GSA05",2011,43,103.99
"ARA-GSA05",2011,44,89.649
"ARA-GSA05",2011,45,86.043
"ARA-GSA05",2011,46,90.418
"ARA-GSA05",2011,47,74.282
"ARA-GSA05",2011,48,53.562
"ARA-GSA05",2011,49,46.387
"ARA-GSA05",2011,50,45.432
"ARA-GSA05",2011,51,29.599
"ARA-GSA05",2011,52,17.84
"ARA-GSA05",2011,53,13.001
"ARA-GSA05",2011,54,9.276
"ARA-GSA05",2011,55,4.537
"ARA-GSA05",2011,56,3.995
"ARA-GSA05",2011,57,3.949
"ARA-GSA05",2011,58,1.751
"ARA-GSA05",2011,59,1.173
"ARA-GSA05",2011,60,0.955
"ARA-GSA05",2011,61,0
"ARA-GSA05",2011,62,0.353
"ARA-GSA05",2011,63,0
"ARA-GSA05",2011,64,0
"ARA-GSA05",2011,65,0
"ARA-GSA05",2011,66,0
"ARA-GSA05",2012,10,0
"ARA-GSA05",2012,11,0
"ARA-GSA05",2012,12,0
"ARA-GSA05",2012,13,0
"ARA-GSA05",2012,14,0
"ARA-GSA05",2012,15,0
"ARA-GSA05",2012,16,25.573
"ARA-GSA05",2012,17,42.271
"ARA-GSA05",2012,18,154.024
"ARA-GSA05",2012,19,166.783
"ARA-GSA05",2012,20,428.689
"ARA-GSA05",2012,21,665.701
"ARA-GSA05",2012,22,907.276
"ARA-GSA05",2012,23,1271.394
"ARA-GSA05",2012,24,1141.392
"ARA-GSA05",2012,25,1516.687
"ARA-GSA05",2012,26,1565.19
"ARA-GSA05",2012,27,995.666
"ARA-GSA05",2012,28,1425.269
"ARA-GSA05",2012,29,1101.393
"ARA-GSA05",2012,30,765.079
"ARA-GSA05",2012,31,1010.478
"ARA-GSA05",2012,32,651.111
"ARA-GSA05",2012,33,556.092
"ARA-GSA05",2012,34,432.879
"ARA-GSA05",2012,35,415.29
"ARA-GSA05",2012,36,384.704
"ARA-GSA05",2012,37,377.812
"ARA-GSA05",2012,38,348.481
"ARA-GSA05",2012,39,279.483
"ARA-GSA05",2012,40,294.143
"ARA-GSA05",2012,41,226.139
"ARA-GSA05",2012,42,236.774
"ARA-GSA05",2012,43,188.598
"ARA-GSA05",2012,44,159.404
"ARA-GSA05",2012,45,124.758
"ARA-GSA05",2012,46,145.703
"ARA-GSA05",2012,47,120.465
"ARA-GSA05",2012,48,110.34
"ARA-GSA05",2012,49,82.437
"ARA-GSA05",2012,50,68.439
"ARA-GSA05",2012,51,60.685
"ARA-GSA05",2012,52,37.86
"ARA-GSA05",2012,53,23.389
"ARA-GSA05",2012,54,20.789
"ARA-GSA05",2012,55,21.793
"ARA-GSA05",2012,56,11.666
"ARA-GSA05",2012,57,3.5
"ARA-GSA05",2012,58,8.271
"ARA-GSA05",2012,59,4.945
"ARA-GSA05",2012,60,0
"ARA-GSA05",2012,61,0
"ARA-GSA05",2012,62,0
"ARA-GSA05",2012,63,0
"ARA-GSA05",2012,64,0
"ARA-GSA05",2012,65,0
"ARA-GSA05",2012,66,0
"ARA-GSA05",2013,10,0
"ARA-GSA05",2013,11,0
"ARA-GSA05",2013,12,0
"ARA-GSA05",2013,13,0
"ARA-GSA05",2013,14,0
"ARA-GSA05",2013,15,0
"ARA-GSA05",2013,16,0
"ARA-GSA05",2013,17,7.268
"ARA-GSA05",2013,18,53.22
"ARA-GSA05",2013,19,215.533
"ARA-GSA05",2013,20,315.441
"ARA-GSA05",2013,21,567.553
"ARA-GSA05",2013,22,583.816
"ARA-GSA05",2013,23,660.081
"ARA-GSA05",2013,24,921.877
"ARA-GSA05",2013,25,960.646
"ARA-GSA05",2013,26,1258.19
"ARA-GSA05",2013,27,723.955
"ARA-GSA05",2013,28,1283.027
"ARA-GSA05",2013,29,920.709
"ARA-GSA05",2013,30,604.547
"ARA-GSA05",2013,31,1020.099
"ARA-GSA05",2013,32,693.391
"ARA-GSA05",2013,33,542.36
"ARA-GSA05",2013,34,480.198
"ARA-GSA05",2013,35,426.342
"ARA-GSA05",2013,36,431.259
"ARA-GSA05",2013,37,361.99
"ARA-GSA05",2013,38,303.132
"ARA-GSA05",2013,39,268.072
"ARA-GSA05",2013,40,239.208
"ARA-GSA05",2013,41,271.115
"ARA-GSA05",2013,42,255.007
"ARA-GSA05",2013,43,214.259
"ARA-GSA05",2013,44,194.591
"ARA-GSA05",2013,45,173.897
"ARA-GSA05",2013,46,124.993
"ARA-GSA05",2013,47,146.295
"ARA-GSA05",2013,48,112.865
"ARA-GSA05",2013,49,92.714
"ARA-GSA05",2013,50,58.111
"ARA-GSA05",2013,51,52.695
"ARA-GSA05",2013,52,35.241
"ARA-GSA05",2013,53,24.018
"ARA-GSA05",2013,54,18.309
"ARA-GSA05",2013,55,9.885
"ARA-GSA05",2013,56,7.371
"ARA-GSA05",2013,57,4.865
"ARA-GSA05",2013,58,3.346
"ARA-GSA05",2013,59,1.411
"ARA-GSA05",2013,60,0.411
"ARA-GSA05",2013,61,0
"ARA-GSA05",2013,62,0
"ARA-GSA05",2013,63,0
"ARA-GSA05",2013,64,0
"ARA-GSA05",2013,65,0
"ARA-GSA05",2013,66,0
"ARA-GSA05",2014,10,0
"ARA-GSA05",2014,11,0
"ARA-GSA05",2014,12,0
"ARA-GSA05",2014,13,0
"ARA-GSA05",2014,14,0
"ARA-GSA05",2014,15,1.21
"ARA-GSA05",2014,16,3.077
"ARA-GSA05",2014,17,7.634
"ARA-GSA05",2014,18,22.11
"ARA-GSA05",2014,19,89.284
"ARA-GSA05",2014,20,220.638
"ARA-GSA05",2014,21,252.802
"ARA-GSA05",2014,22,461.489
"ARA-GSA05",2014,23,601.835
"ARA-GSA05",2014,24,571.06
"ARA-GSA05",2014,25,532.974
